"","Borough","Lon","Lat","Globvalue","time"
"37675",NA,-74.1045,40.4573,0.06,2016-07-31 01:00:00
"37761",NA,-74.2929,40.5868,0.07,2016-07-31 01:00:00
"37762",NA,-74.25,40.5674,0.06,2016-07-31 01:00:00
"37763","Staten Island",-74.2072,40.548,0.06,2016-07-31 01:00:00
"37764","Staten Island",-74.1644,40.5286,0.05,2016-07-31 01:00:00
"37765","Staten Island",-74.1216,40.5092,0.05,2016-07-31 01:00:00
"37766",NA,-74.0789,40.4898,0.05,2016-07-31 01:00:00
"37767",NA,-74.0362,40.4703,0.05,2016-07-31 01:00:00
"37768",NA,-73.9936,40.4508,0.05,2016-07-31 01:00:00
"37849",NA,-74.2674,40.6193,0.07,2016-07-31 01:00:00
"37850",NA,-74.2245,40.6,0.06,2016-07-31 01:00:00
"37851","Staten Island",-74.1817,40.5806,0.05,2016-07-31 01:00:00
"37852","Staten Island",-74.1388,40.5611,0.05,2016-07-31 01:00:00
"37853","Staten Island",-74.0961,40.5417,0.04,2016-07-31 01:00:00
"37854",NA,-74.0533,40.5222,0.04,2016-07-31 01:00:00
"37855",NA,-74.0106,40.5028,0.05,2016-07-31 01:00:00
"37856",NA,-73.968,40.4833,0.05,2016-07-31 01:00:00
"37857",NA,-73.9253,40.4637,0.05,2016-07-31 01:00:00
"37934",NA,-74.2848,40.6713,0.07,2016-07-31 01:00:00
"37935",NA,-74.2419,40.6519,0.07,2016-07-31 01:00:00
"37936","Staten Island",-74.199,40.6325,0.06,2016-07-31 01:00:00
"37937","Staten Island",-74.1561,40.6131,0.05,2016-07-31 01:00:00
"37938","Staten Island",-74.1133,40.5937,0.04,2016-07-31 01:00:00
"37939","Staten Island",-74.0705,40.5742,0.03,2016-07-31 01:00:00
"37940","Queens",-74.0277,40.5547,0.04,2016-07-31 01:00:00
"37941",NA,-73.985,40.5352,0.04,2016-07-31 01:00:00
"37942",NA,-73.9423,40.5157,0.04,2016-07-31 01:00:00
"37943",NA,-73.8996,40.4962,0.06,2016-07-31 01:00:00
"37944",NA,-73.857,40.4766,0.06,2016-07-31 01:00:00
"38020",NA,-74.2593,40.7039,0.08,2016-07-31 01:00:00
"38021",NA,-74.2163,40.6845,0.07,2016-07-31 01:00:00
"38022",NA,-74.1734,40.6651,0.06,2016-07-31 01:00:00
"38023",NA,-74.1305,40.6456,0.05,2016-07-31 01:00:00
"38024","Staten Island",-74.0876,40.6262,0.04,2016-07-31 01:00:00
"38025","Staten Island",-74.0448,40.6067,0.03,2016-07-31 01:00:00
"38026","Brooklyn",-74.002,40.5872,0.03,2016-07-31 01:00:00
"38027","Brooklyn",-73.9593,40.5677,0.03,2016-07-31 01:00:00
"38028","Queens",-73.9166,40.5481,0.04,2016-07-31 01:00:00
"38029",NA,-73.8739,40.5286,0.04,2016-07-31 01:00:00
"38030",NA,-73.8313,40.509,0.04,2016-07-31 01:00:00
"38031",NA,-73.7887,40.4894,0.03,2016-07-31 01:00:00
"38102",NA,-74.2767,40.7559,0.07,2016-07-31 01:00:00
"38103",NA,-74.2337,40.7365,0.12,2016-07-31 01:00:00
"38104",NA,-74.1907,40.7171,0.07,2016-07-31 01:00:00
"38105",NA,-74.1477,40.6976,0.06,2016-07-31 01:00:00
"38106",NA,-74.1048,40.6782,0.05,2016-07-31 01:00:00
"38107",NA,-74.062,40.6587,0.04,2016-07-31 01:00:00
"38108","Brooklyn",-74.0191,40.6392,0.04,2016-07-31 01:00:00
"38109","Brooklyn",-73.9763,40.6197,0.03,2016-07-31 01:00:00
"38110","Brooklyn",-73.9335,40.6001,0.02,2016-07-31 01:00:00
"38111","Brooklyn",-73.8908,40.5806,0.01,2016-07-31 01:00:00
"38112",NA,-73.8481,40.561,0.02,2016-07-31 01:00:00
"38113",NA,-73.8055,40.5414,0.02,2016-07-31 01:00:00
"38114",NA,-73.7629,40.5218,0.02,2016-07-31 01:00:00
"38179",NA,-74.2942,40.8079,0.07,2016-07-31 01:00:00
"38180",NA,-74.2511,40.7885,0.15,2016-07-31 01:00:00
"38181",NA,-74.2081,40.7691,0.14,2016-07-31 01:00:00
"38182",NA,-74.1651,40.7496,0.07,2016-07-31 01:00:00
"38183",NA,-74.1221,40.7302,0.06,2016-07-31 01:00:00
"38184",NA,-74.0791,40.7107,0.05,2016-07-31 01:00:00
"38185",NA,-74.0362,40.6912,0.03,2016-07-31 01:00:00
"38186","Brooklyn",-73.9934,40.6717,0.03,2016-07-31 01:00:00
"38187","Brooklyn",-73.9506,40.6521,0.02,2016-07-31 01:00:00
"38188","Brooklyn",-73.9078,40.6326,0.01,2016-07-31 01:00:00
"38189","Brooklyn",-73.865,40.613,0.01,2016-07-31 01:00:00
"38190","Queens",-73.8223,40.5934,0.01,2016-07-31 01:00:00
"38191",NA,-73.7797,40.5738,0.01,2016-07-31 01:00:00
"38248",NA,-74.2686,40.8405,0.14,2016-07-31 01:00:00
"38249",NA,-74.2255,40.8211,0.35,2016-07-31 01:00:00
"382501",NA,-74.1824,40.8017,0.1,2016-07-31 01:00:00
"382511",NA,-74.1394,40.7822,0.06,2016-07-31 01:00:00
"382521",NA,-74.0964,40.7627,0.06,2016-07-31 01:00:00
"38253",NA,-74.0534,40.7432,0.05,2016-07-31 01:00:00
"38254","Manhattan",-74.0105,40.7237,0.03,2016-07-31 01:00:00
"38255","Brooklyn",-73.9676,40.7042,0.03,2016-07-31 01:00:00
"38256","Brooklyn",-73.9248,40.6846,0.02,2016-07-31 01:00:00
"38257","Brooklyn",-73.882,40.665,0.02,2016-07-31 01:00:00
"38316",NA,-74.2861,40.8925,0.08,2016-07-31 01:00:00
"38317",NA,-74.2429,40.8731,0.24,2016-07-31 01:00:00
"38318",NA,-74.1998,40.8537,0.39,2016-07-31 01:00:00
"38319",NA,-74.1567,40.8342,0.11,2016-07-31 01:00:00
"38320",NA,-74.1136,40.8148,0.07,2016-07-31 01:00:00
"38321",NA,-74.0706,40.7953,0.06,2016-07-31 01:00:00
"38322",NA,-74.0277,40.7758,0.05,2016-07-31 01:00:00
"38323","Manhattan",-73.9847,40.7562,0.05,2016-07-31 01:00:00
"38324","Queens",-73.9418,40.7367,0.04,2016-07-31 01:00:00
"38325","Queens",-73.8989,40.7171,0.02,2016-07-31 01:00:00
"38326","Queens",-73.8561,40.6975,0.02,2016-07-31 01:00:00
"38327","Queens",-73.8133,40.6779,0.01,2016-07-31 01:00:00
"38390",NA,-74.2604,40.9252,0.09,2016-07-31 01:00:00
"38391",NA,-74.2172,40.9058,0.26,2016-07-31 01:00:00
"38392",NA,-74.1741,40.8863,0.33,2016-07-31 01:00:00
"38393",NA,-74.131,40.8668,0.2,2016-07-31 01:00:00
"38394",NA,-74.0879,40.8473,0.07,2016-07-31 01:00:00
"38395",NA,-74.0448,40.8278,0.06,2016-07-31 01:00:00
"38396",NA,-74.0018,40.8083,0.06,2016-07-31 01:00:00
"38397","Manhattan",-73.9589,40.7887,0.05,2016-07-31 01:00:00
"38398","Queens",-73.916,40.7692,0.04,2016-07-31 01:00:00
"38399","Queens",-73.8731,40.7496,0.04,2016-07-31 01:00:00
"38400","Queens",-73.8302,40.7299,0.03,2016-07-31 01:00:00
"38401","Queens",-73.7874,40.7103,0.01,2016-07-31 01:00:00
"38467",NA,-74.1915,40.9384,0.2,2016-07-31 01:00:00
"38468",NA,-74.1483,40.9189,0.46,2016-07-31 01:00:00
"38469",NA,-74.1052,40.8994,0.29,2016-07-31 01:00:00
"38470",NA,-74.0621,40.8799,0.08,2016-07-31 01:00:00
"38471",NA,-74.019,40.8604,0.07,2016-07-31 01:00:00
"38472",NA,-73.976,40.8408,0.06,2016-07-31 01:00:00
"38473","Manhattan",-73.933,40.8213,0.05,2016-07-31 01:00:00
"38474","Bronx",-73.8901,40.8017,0.05,2016-07-31 01:00:00
"38475","Queens",-73.8472,40.782,0.05,2016-07-31 01:00:00
"38476","Queens",-73.8043,40.7624,0.04,2016-07-31 01:00:00
"38477","Queens",-73.7615,40.7427,0.03,2016-07-31 01:00:00
"38544",NA,-74.0794,40.932,0.19,2016-07-31 01:00:00
"38545",NA,-74.0362,40.9125,0.1,2016-07-31 01:00:00
"38546",NA,-73.9932,40.8929,0.08,2016-07-31 01:00:00
"38547",NA,-73.9501,40.8734,0.06,2016-07-31 01:00:00
"38548","Bronx",-73.9071,40.8538,0.05,2016-07-31 01:00:00
"38549","Bronx",-73.8642,40.8341,0.05,2016-07-31 01:00:00
"38550","Bronx",-73.8212,40.8145,0.04,2016-07-31 01:00:00
"38551","Queens",-73.7783,40.7948,0.04,2016-07-31 01:00:00
"38614",NA,-74.0104,40.9451,0.09,2016-07-31 01:00:00
"38615",NA,-73.9673,40.9255,0.07,2016-07-31 01:00:00
"38616",NA,-73.9242,40.9059,0.06,2016-07-31 01:00:00
"38617","Bronx",-73.8812,40.8863,0.05,2016-07-31 01:00:00
"38618","Bronx",-73.8382,40.8666,0.05,2016-07-31 01:00:00
"38619","Bronx",-73.7953,40.847,0.04,2016-07-31 01:00:00
"38620",NA,-73.7523,40.8273,0.04,2016-07-31 01:00:00
"38682",NA,-73.8982,40.9384,0.06,2016-07-31 01:00:00
"38683",NA,-73.8552,40.9188,0.05,2016-07-31 01:00:00
"38684",NA,-73.8122,40.8991,0.05,2016-07-31 01:00:00
"38685",NA,-73.7692,40.8794,0.05,2016-07-31 01:00:00
"38748",NA,-73.7862,40.9316,0.04,2016-07-31 01:00:00
"34089",NA,-74.2836,40.4504,0.05,2016-07-31 02:00:00
"34183",NA,-74.2582,40.483,0.04,2016-07-31 02:00:00
"34184",NA,-74.2154,40.4636,0.05,2016-07-31 02:00:00
"34278",NA,-74.2755,40.5349,0.04,2016-07-31 02:00:00
"34279","Staten Island",-74.2327,40.5155,0.04,2016-07-31 02:00:00
"34280","Staten Island",-74.1899,40.4961,0.05,2016-07-31 02:00:00
"34281",NA,-74.1472,40.4767,0.05,2016-07-31 02:00:00
"34282",NA,-74.1045,40.4573,0.04,2016-07-31 02:00:00
"34373",NA,-74.2929,40.5868,0.05,2016-07-31 02:00:00
"34374",NA,-74.25,40.5674,0.05,2016-07-31 02:00:00
"34375","Staten Island",-74.2072,40.548,0.04,2016-07-31 02:00:00
"34376","Staten Island",-74.1644,40.5286,0.04,2016-07-31 02:00:00
"34377","Staten Island",-74.1216,40.5092,0.04,2016-07-31 02:00:00
"34378",NA,-74.0789,40.4898,0.04,2016-07-31 02:00:00
"34379",NA,-74.0362,40.4703,0.04,2016-07-31 02:00:00
"34380",NA,-73.9936,40.4508,0.04,2016-07-31 02:00:00
"34464",NA,-74.2674,40.6193,0.04,2016-07-31 02:00:00
"34465",NA,-74.2245,40.6,0.04,2016-07-31 02:00:00
"34466","Staten Island",-74.1817,40.5806,0.04,2016-07-31 02:00:00
"34467","Staten Island",-74.1388,40.5611,0.04,2016-07-31 02:00:00
"34468","Staten Island",-74.0961,40.5417,0.04,2016-07-31 02:00:00
"34469",NA,-74.0533,40.5222,0.04,2016-07-31 02:00:00
"34470",NA,-74.0106,40.5028,0.04,2016-07-31 02:00:00
"34471",NA,-73.968,40.4833,0.04,2016-07-31 02:00:00
"34472",NA,-73.9253,40.4637,0.03,2016-07-31 02:00:00
"34553",NA,-74.2848,40.6713,0.04,2016-07-31 02:00:00
"34554",NA,-74.2419,40.6519,0.04,2016-07-31 02:00:00
"34555","Staten Island",-74.199,40.6325,0.04,2016-07-31 02:00:00
"34556","Staten Island",-74.1561,40.6131,0.04,2016-07-31 02:00:00
"34557","Staten Island",-74.1133,40.5937,0.04,2016-07-31 02:00:00
"34558","Staten Island",-74.0705,40.5742,0.04,2016-07-31 02:00:00
"34559","Queens",-74.0277,40.5547,0.04,2016-07-31 02:00:00
"34560",NA,-73.985,40.5352,0.04,2016-07-31 02:00:00
"34561",NA,-73.9423,40.5157,0.03,2016-07-31 02:00:00
"34562",NA,-73.8996,40.4962,0.04,2016-07-31 02:00:00
"34563",NA,-73.857,40.4766,0.04,2016-07-31 02:00:00
"34639",NA,-74.2593,40.7039,0.04,2016-07-31 02:00:00
"34640",NA,-74.2163,40.6845,0.04,2016-07-31 02:00:00
"34641",NA,-74.1734,40.6651,0.03,2016-07-31 02:00:00
"34642",NA,-74.1305,40.6456,0.04,2016-07-31 02:00:00
"34643","Staten Island",-74.0876,40.6262,0.04,2016-07-31 02:00:00
"34644","Staten Island",-74.0448,40.6067,0.04,2016-07-31 02:00:00
"34645","Brooklyn",-74.002,40.5872,0.04,2016-07-31 02:00:00
"34646","Brooklyn",-73.9593,40.5677,0.04,2016-07-31 02:00:00
"34647","Queens",-73.9166,40.5481,0.04,2016-07-31 02:00:00
"34648",NA,-73.8739,40.5286,0.04,2016-07-31 02:00:00
"34649",NA,-73.8313,40.509,0.03,2016-07-31 02:00:00
"34650",NA,-73.7887,40.4894,0.03,2016-07-31 02:00:00
"34731",NA,-74.2767,40.7559,0.05,2016-07-31 02:00:00
"34732",NA,-74.2337,40.7365,0.04,2016-07-31 02:00:00
"34733",NA,-74.1907,40.7171,0.03,2016-07-31 02:00:00
"34734",NA,-74.1477,40.6976,0.03,2016-07-31 02:00:00
"34735",NA,-74.1048,40.6782,0.03,2016-07-31 02:00:00
"34736",NA,-74.062,40.6587,0.04,2016-07-31 02:00:00
"34737","Brooklyn",-74.0191,40.6392,0.04,2016-07-31 02:00:00
"34738","Brooklyn",-73.9763,40.6197,0.04,2016-07-31 02:00:00
"34739","Brooklyn",-73.9335,40.6001,0.03,2016-07-31 02:00:00
"34740","Brooklyn",-73.8908,40.5806,0.02,2016-07-31 02:00:00
"34741",NA,-73.8481,40.561,0.01,2016-07-31 02:00:00
"34742",NA,-73.8055,40.5414,0.01,2016-07-31 02:00:00
"34824",NA,-74.2942,40.8079,0.05,2016-07-31 02:00:00
"34825",NA,-74.2511,40.7885,0.05,2016-07-31 02:00:00
"34826",NA,-74.2081,40.7691,0.04,2016-07-31 02:00:00
"34827",NA,-74.1651,40.7496,0.03,2016-07-31 02:00:00
"34828",NA,-74.1221,40.7302,0.03,2016-07-31 02:00:00
"34829",NA,-74.0791,40.7107,0.03,2016-07-31 02:00:00
"34830",NA,-74.0362,40.6912,0.01,2016-07-31 02:00:00
"34831","Brooklyn",-73.9934,40.6717,0.01,2016-07-31 02:00:00
"34832","Brooklyn",-73.9506,40.6521,0.01,2016-07-31 02:00:00
"34833","Brooklyn",-73.9078,40.6326,0.01,2016-07-31 02:00:00
"34834","Brooklyn",-73.865,40.613,0.01,2016-07-31 02:00:00
"34835","Queens",-73.8223,40.5934,0.01,2016-07-31 02:00:00
"34914",NA,-74.2686,40.8405,0.06,2016-07-31 02:00:00
"34915",NA,-74.2255,40.8211,0.05,2016-07-31 02:00:00
"34916",NA,-74.1824,40.8017,0.04,2016-07-31 02:00:00
"34917",NA,-74.1394,40.7822,0.04,2016-07-31 02:00:00
"34918",NA,-74.0964,40.7627,0.03,2016-07-31 02:00:00
"34919",NA,-74.0534,40.7432,0.01,2016-07-31 02:00:00
"34920","Manhattan",-74.0105,40.7237,0.01,2016-07-31 02:00:00
"34921","Brooklyn",-73.9676,40.7042,0.01,2016-07-31 02:00:00
"34922","Brooklyn",-73.9248,40.6846,0.01,2016-07-31 02:00:00
"34923","Brooklyn",-73.882,40.665,0.01,2016-07-31 02:00:00
"34924","Queens",-73.8392,40.6454,0.01,2016-07-31 02:00:00
"34925","Queens",-73.7965,40.6258,0.01,2016-07-31 02:00:00
"34926","Queens",-73.7538,40.6062,0.01,2016-07-31 02:00:00
"35001",NA,-74.2861,40.8925,0.06,2016-07-31 02:00:00
"35002",NA,-74.2429,40.8731,0.12,2016-07-31 02:00:00
"35003",NA,-74.1998,40.8537,0.06,2016-07-31 02:00:00
"35004",NA,-74.1567,40.8342,0.05,2016-07-31 02:00:00
"35005",NA,-74.1136,40.8148,0.04,2016-07-31 02:00:00
"35006",NA,-74.0706,40.7953,0.04,2016-07-31 02:00:00
"35007",NA,-74.0277,40.7758,0.03,2016-07-31 02:00:00
"35008","Manhattan",-73.9847,40.7562,0.02,2016-07-31 02:00:00
"35009","Queens",-73.9418,40.7367,0.01,2016-07-31 02:00:00
"35010","Queens",-73.8989,40.7171,0.02,2016-07-31 02:00:00
"35011","Queens",-73.8561,40.6975,0.02,2016-07-31 02:00:00
"35012","Queens",-73.8133,40.6779,0.01,2016-07-31 02:00:00
"35013","Queens",-73.7706,40.6582,0.01,2016-07-31 02:00:00
"35084",NA,-74.2604,40.9252,0.08,2016-07-31 02:00:00
"35085",NA,-74.2172,40.9058,0.11,2016-07-31 02:00:00
"35086",NA,-74.1741,40.8863,0.07,2016-07-31 02:00:00
"35087",NA,-74.131,40.8668,0.07,2016-07-31 02:00:00
"35088",NA,-74.0879,40.8473,0.05,2016-07-31 02:00:00
"35089",NA,-74.0448,40.8278,0.05,2016-07-31 02:00:00
"350901",NA,-74.0018,40.8083,0.02,2016-07-31 02:00:00
"350911","Manhattan",-73.9589,40.7887,0.02,2016-07-31 02:00:00
"35092","Queens",-73.916,40.7692,0.01,2016-07-31 02:00:00
"35093","Queens",-73.8731,40.7496,0.02,2016-07-31 02:00:00
"35094","Queens",-73.8302,40.7299,0.01,2016-07-31 02:00:00
"35095","Queens",-73.7874,40.7103,0.01,2016-07-31 02:00:00
"35164",NA,-74.1915,40.9384,0.11,2016-07-31 02:00:00
"35165",NA,-74.1483,40.9189,0.07,2016-07-31 02:00:00
"35166",NA,-74.1052,40.8994,0.07,2016-07-31 02:00:00
"35167",NA,-74.0621,40.8799,0.06,2016-07-31 02:00:00
"35168",NA,-74.019,40.8604,0.06,2016-07-31 02:00:00
"35169",NA,-73.976,40.8408,0.03,2016-07-31 02:00:00
"35170","Manhattan",-73.933,40.8213,0.02,2016-07-31 02:00:00
"35171","Bronx",-73.8901,40.8017,0.01,2016-07-31 02:00:00
"35172","Queens",-73.8472,40.782,0.01,2016-07-31 02:00:00
"35173","Queens",-73.8043,40.7624,0.01,2016-07-31 02:00:00
"35174","Queens",-73.7615,40.7427,0.01,2016-07-31 02:00:00
"35240",NA,-74.0794,40.932,0.06,2016-07-31 02:00:00
"35241",NA,-74.0362,40.9125,0.05,2016-07-31 02:00:00
"35242",NA,-73.9932,40.8929,0.05,2016-07-31 02:00:00
"35243",NA,-73.9501,40.8734,0.03,2016-07-31 02:00:00
"35244","Bronx",-73.9071,40.8538,0.02,2016-07-31 02:00:00
"35245","Bronx",-73.8642,40.8341,0.02,2016-07-31 02:00:00
"35246","Bronx",-73.8212,40.8145,0.01,2016-07-31 02:00:00
"35247","Queens",-73.7783,40.7948,0.01,2016-07-31 02:00:00
"35305",NA,-74.0104,40.9451,0.05,2016-07-31 02:00:00
"35306",NA,-73.9673,40.9255,0.04,2016-07-31 02:00:00
"35307",NA,-73.9242,40.9059,0.03,2016-07-31 02:00:00
"353081","Bronx",-73.8812,40.8863,0.03,2016-07-31 02:00:00
"35309","Bronx",-73.8382,40.8666,0.02,2016-07-31 02:00:00
"35310","Bronx",-73.7953,40.847,0.01,2016-07-31 02:00:00
"35311",NA,-73.7523,40.8273,0.01,2016-07-31 02:00:00
"35371",NA,-73.8982,40.9384,0.02,2016-07-31 02:00:00
"35372",NA,-73.8552,40.9188,0.03,2016-07-31 02:00:00
"35373",NA,-73.8122,40.8991,0.02,2016-07-31 02:00:00
"35374",NA,-73.7692,40.8794,0.02,2016-07-31 02:00:00
"354341",NA,-73.7862,40.9316,0.02,2016-07-31 02:00:00
"28287",NA,-73.9936,40.4508,0.02,2016-07-31 03:00:00
"28341",NA,-73.968,40.4833,0.02,2016-07-31 03:00:00
"28342",NA,-73.9253,40.4637,0.03,2016-07-31 03:00:00
"28403",NA,-73.9423,40.5157,0.02,2016-07-31 03:00:00
"28404",NA,-73.8996,40.4962,0.03,2016-07-31 03:00:00
"28405",NA,-73.857,40.4766,0.03,2016-07-31 03:00:00
"28464","Queens",-73.9166,40.5481,0.02,2016-07-31 03:00:00
"28465",NA,-73.8739,40.5286,0.03,2016-07-31 03:00:00
"28466",NA,-73.8313,40.509,0.02,2016-07-31 03:00:00
"28467",NA,-73.7887,40.4894,0.01,2016-07-31 03:00:00
"28575",NA,-74.2942,40.8079,0.02,2016-07-31 03:00:00
"28576",NA,-74.2511,40.7885,0.02,2016-07-31 03:00:00
"28633",NA,-74.2686,40.8405,0.03,2016-07-31 03:00:00
"28634",NA,-74.2255,40.8211,0.02,2016-07-31 03:00:00
"28635",NA,-74.1824,40.8017,0.01,2016-07-31 03:00:00
"28699",NA,-74.2861,40.8925,0.04,2016-07-31 03:00:00
"28700",NA,-74.2429,40.8731,0.03,2016-07-31 03:00:00
"28701",NA,-74.1998,40.8537,0.02,2016-07-31 03:00:00
"28773",NA,-74.2604,40.9252,0.06,2016-07-31 03:00:00
"28774",NA,-74.2172,40.9058,0.04,2016-07-31 03:00:00
"28775",NA,-74.1741,40.8863,0.02,2016-07-31 03:00:00
"287761",NA,-74.131,40.8668,0.02,2016-07-31 03:00:00
"287771",NA,-74.0879,40.8473,0.01,2016-07-31 03:00:00
"28853",NA,-74.1915,40.9384,0.07,2016-07-31 03:00:00
"28854",NA,-74.1483,40.9189,0.04,2016-07-31 03:00:00
"28855",NA,-74.1052,40.8994,0.03,2016-07-31 03:00:00
"28856",NA,-74.0621,40.8799,0.02,2016-07-31 03:00:00
"28857",NA,-74.019,40.8604,0.01,2016-07-31 03:00:00
"28860","Bronx",-73.8901,40.8017,0.01,2016-07-31 03:00:00
"28934",NA,-74.0794,40.932,0.04,2016-07-31 03:00:00
"28935",NA,-74.0362,40.9125,0.04,2016-07-31 03:00:00
"28936",NA,-73.9932,40.8929,0.03,2016-07-31 03:00:00
"290051",NA,-74.0104,40.9451,0.06,2016-07-31 03:00:00
"29006",NA,-73.9673,40.9255,0.05,2016-07-31 03:00:00
"29007",NA,-73.9242,40.9059,0.02,2016-07-31 03:00:00
"29079",NA,-73.8982,40.9384,0.03,2016-07-31 03:00:00
"29080",NA,-73.8552,40.9188,0.02,2016-07-31 03:00:00
"29149",NA,-73.7862,40.9316,0.01,2016-07-31 03:00:00
"27374","Staten Island",-74.1899,40.4961,0.01,2016-07-31 04:00:00
"27375",NA,-74.1045,40.4573,0.01,2016-07-31 04:00:00
"27433","Staten Island",-74.2072,40.548,0.01,2016-07-31 04:00:00
"27434","Staten Island",-74.1644,40.5286,0.01,2016-07-31 04:00:00
"27435",NA,-74.0789,40.4898,0.01,2016-07-31 04:00:00
"27873",NA,-74.1915,40.9384,0.01,2016-07-31 04:00:00
"249511",NA,-74.2942,40.8079,0.06,2016-07-31 05:00:00
"249521",NA,-74.2511,40.7885,0.03,2016-07-31 05:00:00
"25011",NA,-74.2686,40.8405,0.08,2016-07-31 05:00:00
"250121",NA,-74.2255,40.8211,0.02,2016-07-31 05:00:00
"250131",NA,-74.1394,40.7822,0.01,2016-07-31 05:00:00
"25067",NA,-74.2861,40.8925,0.07,2016-07-31 05:00:00
"25068",NA,-74.2429,40.8731,0.04,2016-07-31 05:00:00
"25119",NA,-74.2604,40.9252,0.05,2016-07-31 05:00:00
"25120",NA,-74.2172,40.9058,0.03,2016-07-31 05:00:00
"25173",NA,-74.1915,40.9384,0.01,2016-07-31 05:00:00
"25174",NA,-74.1052,40.8994,0.01,2016-07-31 05:00:00
"25227",NA,-74.0794,40.932,0.03,2016-07-31 05:00:00
"21312",NA,-74.2604,40.9252,0.05,2016-07-31 06:00:00
"21363",NA,-74.1915,40.9384,0.05,2016-07-31 06:00:00
"162111",NA,-74.2337,40.7365,0.01,2016-07-31 10:00:00
"16251",NA,-74.1651,40.7496,0.01,2016-07-31 10:00:00
"16291",NA,-74.0964,40.7627,0.01,2016-07-31 10:00:00
"16332",NA,-74.0277,40.7758,0.01,2016-07-31 10:00:00
"16373","Manhattan",-73.9589,40.7887,0.01,2016-07-31 10:00:00
"130281",NA,-74.2582,40.483,0.03,2016-07-31 13:00:00
"130291",NA,-74.2154,40.4636,0.09,2016-07-31 13:00:00
"130842",NA,-74.2755,40.5349,0.04,2016-07-31 13:00:00
"130852","Staten Island",-74.2327,40.5155,0.04,2016-07-31 13:00:00
"130862","Staten Island",-74.1899,40.4961,0.05,2016-07-31 13:00:00
"130872",NA,-74.1472,40.4767,0.06,2016-07-31 13:00:00
"130882",NA,-74.1045,40.4573,0.07,2016-07-31 13:00:00
"131331",NA,-74.2929,40.5868,0.05,2016-07-31 13:00:00
"131341",NA,-74.25,40.5674,0.04,2016-07-31 13:00:00
"131351","Staten Island",-74.2072,40.548,0.03,2016-07-31 13:00:00
"131361","Staten Island",-74.1644,40.5286,0.03,2016-07-31 13:00:00
"131371","Staten Island",-74.1216,40.5092,0.02,2016-07-31 13:00:00
"131381",NA,-74.0789,40.4898,0.02,2016-07-31 13:00:00
"131391",NA,-74.0362,40.4703,0.04,2016-07-31 13:00:00
"131401",NA,-73.9936,40.4508,0.04,2016-07-31 13:00:00
"131711",NA,-74.0106,40.5028,0.02,2016-07-31 13:00:00
"13172",NA,-73.968,40.4833,0.03,2016-07-31 13:00:00
"131731",NA,-73.9253,40.4637,0.02,2016-07-31 13:00:00
"13200","Staten Island",-74.0705,40.5742,0.02,2016-07-31 13:00:00
"13201","Queens",-74.0277,40.5547,0.03,2016-07-31 13:00:00
"13202",NA,-73.985,40.5352,0.02,2016-07-31 13:00:00
"13203",NA,-73.9423,40.5157,0.03,2016-07-31 13:00:00
"13204",NA,-73.8996,40.4962,0.02,2016-07-31 13:00:00
"13225","Staten Island",-74.0448,40.6067,0.05,2016-07-31 13:00:00
"13226","Brooklyn",-74.002,40.5872,0.08,2016-07-31 13:00:00
"13227","Brooklyn",-73.9593,40.5677,0.03,2016-07-31 13:00:00
"132471",NA,-74.2337,40.7365,0.17,2016-07-31 13:00:00
"132481",NA,-74.1907,40.7171,0.07,2016-07-31 13:00:00
"132491","Brooklyn",-73.9763,40.6197,0.02,2016-07-31 13:00:00
"132502","Brooklyn",-73.9335,40.6001,0.02,2016-07-31 13:00:00
"13269",NA,-74.1221,40.7302,0.02,2016-07-31 13:00:00
"13318",NA,-74.0879,40.8473,0.02,2016-07-31 13:00:00
"133351",NA,-74.019,40.8604,0.02,2016-07-31 13:00:00
"11123",NA,-74.2836,40.4504,0.12,2016-07-31 14:00:00
"11154",NA,-74.2582,40.483,0.1,2016-07-31 14:00:00
"11155",NA,-74.2154,40.4636,0.06,2016-07-31 14:00:00
"11178",NA,-74.2755,40.5349,0.02,2016-07-31 14:00:00
"11179","Staten Island",-74.2327,40.5155,0.09,2016-07-31 14:00:00
"11180","Staten Island",-74.1899,40.4961,0.1,2016-07-31 14:00:00
"11181",NA,-74.1472,40.4767,0.05,2016-07-31 14:00:00
"11203",NA,-74.2929,40.5868,0.13,2016-07-31 14:00:00
"11204",NA,-74.25,40.5674,0.03,2016-07-31 14:00:00
"11205","Staten Island",-74.2072,40.548,0.14,2016-07-31 14:00:00
"11206","Staten Island",-74.1644,40.5286,0.14,2016-07-31 14:00:00
"11207","Staten Island",-74.1216,40.5092,0.12,2016-07-31 14:00:00
"11208",NA,-74.0789,40.4898,0.06,2016-07-31 14:00:00
"11226",NA,-74.2674,40.6193,0.27,2016-07-31 14:00:00
"11227",NA,-74.2245,40.6,0.07,2016-07-31 14:00:00
"11228","Staten Island",-74.1817,40.5806,0.11,2016-07-31 14:00:00
"11229","Staten Island",-74.1388,40.5611,0.21,2016-07-31 14:00:00
"11230","Staten Island",-74.0961,40.5417,0.3,2016-07-31 14:00:00
"11231",NA,-74.0533,40.5222,0.36,2016-07-31 14:00:00
"11232",NA,-74.0106,40.5028,0.06,2016-07-31 14:00:00
"11233",NA,-73.968,40.4833,0.02,2016-07-31 14:00:00
"11234",NA,-73.9253,40.4637,0.04,2016-07-31 14:00:00
